rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
101,total,13342222,青空 和平,brisk_viola3314,https://note.com/brisk_viola3314,True,20,2026-03-23T17:14:22+09:00,2026-05-02T03:32:39+09:00,664,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
102,total,5135405,てくてく文庫,tenten2021,https://note.com/tenten2021,True,20,2026-02-11T14:27:59+09:00,2026-05-01T23:59:13+09:00,1336,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
103,total,11325974,HAS｜40代後半エンジニアPM,nice_prawn3453,https://note.com/nice_prawn3453,True,20,2025-10-03T06:37:57+09:00,2026-04-15T07:51:10+09:00,1945,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
104,total,11861558,秋本マミ,vivid_cougar9852,https://note.com/vivid_cougar9852,True,20,2026-01-20T18:36:50+09:00,2026-04-13T14:37:06+09:00,589,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
105,total,6385339,かげかげ,nagasukujira,https://note.com/nagasukujira,True,20,2025-12-27T00:28:29+09:00,2026-02-09T15:40:21+09:00,117,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
106,total,5828006,まなつ/突出マイノリティ列伝,tosshutsu_m,https://note.com/tosshutsu_m,True,19,2025-11-30T21:33:54+09:00,2026-05-01T23:34:38+09:00,5123,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
107,total,11877381,タク＠HENDRE,alert_clover9324,https://note.com/alert_clover9324,True,19,2025-11-05T21:31:10+09:00,2026-04-28T06:26:19+09:00,1052,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
108,total,11361396,真宵,mayi_love,https://note.com/mayi_love,True,19,2026-01-15T16:09:38+09:00,2026-04-26T18:49:53+09:00,1108,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
109,total,11303263,かつも,happy_bear4039,https://note.com/happy_bear4039,True,19,2026-01-27T20:07:13+09:00,2026-04-17T21:15:14+09:00,1070,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
110,total,10294694,上藤あきを,kamifuji_akiwo,https://note.com/kamifuji_akiwo,True,19,2026-01-03T23:35:19+09:00,2026-02-26T21:47:09+09:00,399,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
111,total,11359513,安達｢チーム🦁｣｜AIと共闘し600を必達する者,takayukiadachi,https://note.com/takayukiadachi,True,18,2026-01-20T18:15:15+09:00,2026-04-30T08:14:22+09:00,904,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
112,total,11910247,ITジグソーパズル,itjigsaw_puzzle,https://note.com/itjigsaw_puzzle,True,18,2026-02-11T12:22:25+09:00,2026-04-15T16:30:11+09:00,276,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
113,total,7841599,カケルン@HSP フォロバ100,yamaxkake,https://note.com/yamaxkake,True,18,2026-02-12T21:15:51+09:00,2026-03-25T06:10:38+09:00,1379,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
114,total,393078,ブラウニー,dic_web,https://note.com/dic_web,True,18,2026-01-10T18:31:52+09:00,2026-03-24T14:20:59+09:00,1762,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
115,total,6112186,生成AIに試行錯誤,ai_shikousakugo,https://note.com/ai_shikousakugo,True,18,2026-02-02T14:20:25+09:00,2026-03-21T21:48:38+09:00,1038,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
116,total,11748826,柴犬アン,a2ct,https://note.com/a2ct,True,17,2026-01-26T23:57:28+09:00,2026-05-01T17:10:08+09:00,1437,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
117,total,12262178,おっぽ,oppo_oppo,https://note.com/oppo_oppo,True,17,2026-01-01T11:22:45+09:00,2026-04-28T07:00:07+09:00,320,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
118,total,9099115,藤本　伸樹,nifty_godwit2635,https://note.com/nifty_godwit2635,True,17,2025-12-23T22:10:44+09:00,2026-04-14T19:37:09+09:00,2833,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
119,total,11968206,もり｜40代の“仕事を軽くする”リスキリング　,mori_reskilling,https://note.com/mori_reskilling,True,17,2026-01-31T21:20:45+09:00,2026-04-11T07:56:53+09:00,499,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
120,total,12830435,AI論文を読むネコ,ai_paper,https://note.com/ai_paper,True,17,2025-12-23T20:40:11+09:00,2026-04-04T21:28:06+09:00,726,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
121,total,11212350,5ynthaire,5ynthaire,https://note.com/5ynthaire,True,17,2026-01-09T11:54:32+09:00,2026-03-17T13:52:21+09:00,32,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
122,total,12477390,たぁ,yodappi0802,https://note.com/yodappi0802,True,17,2025-11-29T15:33:17+09:00,2026-02-24T10:27:26+09:00,96,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
123,total,11775030,りっちゃん@ミニ株で夫をセミFIREさせたい,ricchan_dayo,https://note.com/ricchan_dayo,True,16,2026-02-25T23:03:38+09:00,2026-05-02T08:27:25+09:00,952,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
124,total,11197179,栄養学生N🐈‍⬛,_nutrition_stu,https://note.com/_nutrition_stu,True,16,2026-01-19T15:42:18+09:00,2026-04-29T17:15:17+09:00,144,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
125,total,13278970,AIちゃん@ゼロから始めるAIイラスト収益化,ai_labo_chan,https://note.com/ai_labo_chan,True,16,2026-03-22T16:04:23+09:00,2026-04-15T23:20:22+09:00,592,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
126,total,11782948,天野 雫 ✿ 占い日記,proper_bonobo536,https://note.com/proper_bonobo536,True,16,2026-01-27T18:31:06+09:00,2026-04-13T21:59:33+09:00,1628,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
127,total,10972992,このみ｜生成AI × SNS講師,konomi_aisensei,https://note.com/konomi_aisensei,True,16,2025-11-24T15:25:27+09:00,2026-04-09T13:32:26+09:00,4058,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
128,total,10921566,なかしー@AIライター｜note×ChatGPT×副業 書けない人卒業させます,nakasi77,https://note.com/nakasi77,True,16,2025-09-16T23:44:16+09:00,2026-03-19T19:17:00+09:00,7408,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
129,total,11846615,Kaiyano,kaiyano,https://note.com/kaiyano,True,16,2025-12-09T14:03:43+09:00,2026-03-19T09:44:14+09:00,185,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
130,total,4229873,こうすけ　【楽しく生きるために必要なこと】 フォロバ100,kokokosukekeke,https://note.com/kokokosukekeke,True,15,2026-01-17T22:44:41+09:00,2026-05-02T07:57:08+09:00,3851,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
131,total,12266312,ハムカツ🐰｜命の燈を灯す人,real_crow6063,https://note.com/real_crow6063,True,15,2026-02-22T20:48:29+09:00,2026-04-18T14:59:10+09:00,473,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
132,total,1899825,エイト｜noteを育てる実験記録,haruki835,https://note.com/haruki835,True,15,2025-12-09T06:59:40+09:00,2026-04-17T16:57:36+09:00,654,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
133,total,12645893,マツリカの日常の天日干し,jasmine_january,https://note.com/jasmine_january,True,15,2026-01-28T14:39:33+09:00,2026-03-21T21:55:53+09:00,900,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
134,total,12181158,ペパ,ample_ruff1058,https://note.com/ample_ruff1058,True,15,2025-11-28T10:39:07+09:00,2026-01-05T12:35:18+09:00,10,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
135,total,11840255,鈴森よいほ｜AIコンテンツ／思想型クリエイター,yoiho25june,https://note.com/yoiho25june,True,14,2026-02-17T12:59:41+09:00,2026-05-02T08:37:49+09:00,882,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
136,total,13287086,犬神銀,nice_carp6786,https://note.com/nice_carp6786,True,14,2026-02-12T22:11:05+09:00,2026-05-01T07:58:57+09:00,478,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
137,total,13718438,たかみぃ。,lively_acacia958,https://note.com/lively_acacia958,True,14,2026-03-24T18:32:52+09:00,2026-04-24T11:43:33+09:00,195,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
138,total,12105978,Hanamaruki,cheeky_daisy8872,https://note.com/cheeky_daisy8872,True,14,2025-12-08T18:33:55+09:00,2026-04-14T18:14:24+09:00,1003,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
139,total,11618650,京,humble_gibbon560,https://note.com/humble_gibbon560,True,14,2026-02-14T05:16:32+09:00,2026-04-07T07:40:50+09:00,1107,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
140,total,13571773,ぷっぷる,rich_moose3756,https://note.com/rich_moose3756,True,14,2026-03-08T19:31:54+09:00,2026-04-04T08:48:06+09:00,289,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
141,total,1263829,ムーンストーン,amn5134,https://note.com/amn5134,True,14,2026-02-15T17:04:51+09:00,2026-03-29T08:42:10+09:00,120,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
142,total,3166246,キキ,kiki2024,https://note.com/kiki2024,True,14,2026-01-23T18:46:11+09:00,2026-03-18T12:27:02+09:00,739,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
143,total,13275793,松本歩,firm_bonobo4849,https://note.com/firm_bonobo4849,True,14,2026-01-11T01:21:31+09:00,2026-03-17T08:27:47+09:00,984,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
144,total,12106384,moci moci 可視総合光線療法,charm_phlox8784,https://note.com/charm_phlox8784,True,14,2025-09-07T18:23:36+09:00,2026-02-18T14:24:11+09:00,1341,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
145,total,11068027,1214【フォロバ100%】,kichidenseiken,https://note.com/kichidenseiken,True,14,2026-01-05T18:41:57+09:00,2026-02-03T21:57:19+09:00,2156,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
146,total,3712022,いのふみ｜遅咲きのコピーライター,togaly0317,https://note.com/togaly0317,True,13,2026-04-01T06:58:58+09:00,2026-05-02T08:36:00+09:00,164,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
147,total,4132327,tidaa,tidaa,https://note.com/tidaa,True,13,2026-01-05T06:24:53+09:00,2026-04-30T13:42:13+09:00,603,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
148,total,13065530,ノックスリョウ,ryo_hsl,https://note.com/ryo_hsl,True,13,2026-03-11T13:12:57+09:00,2026-04-28T08:31:50+09:00,80,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
149,total,11995700,赤髪のあかり✨️創作応援×紹介サポート,akari_seaart,https://note.com/akari_seaart,True,13,2025-10-10T18:03:09+09:00,2026-04-28T06:43:16+09:00,5277,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
150,total,13416976,yukariyajp,brainy_thyme2046,https://note.com/brainy_thyme2046,True,13,2026-03-17T17:13:38+09:00,2026-04-21T19:36:47+09:00,706,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
151,total,10621432,sc_fun｜AI×note収益化サポート😺,sc_fun,https://note.com/sc_fun,True,13,2026-02-21T18:04:08+09:00,2026-04-18T17:59:21+09:00,2102,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
152,total,8960994,ようちゃん,you_ter,https://note.com/you_ter,True,13,2026-03-09T22:01:27+09:00,2026-04-14T22:15:55+09:00,154,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
153,total,11389194,むみま｜道具道,mumima,https://note.com/mumima,True,13,2025-10-11T14:13:30+09:00,2026-04-07T10:14:59+09:00,1406,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
154,total,12715352,tadapiyo,rosy_gnu3023,https://note.com/rosy_gnu3023,True,13,2026-01-09T10:18:30+09:00,2026-04-06T14:41:58+09:00,75,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
155,total,11829673,Yoshishirow,tyoshi_naka,https://note.com/tyoshi_naka,True,13,2025-11-28T18:12:48+09:00,2026-04-05T18:06:13+09:00,97,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
156,total,11426505,まりえ,large_marie,https://note.com/large_marie,True,13,2025-09-29T08:36:24+09:00,2026-04-03T13:56:33+09:00,619,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
157,total,12061547,芳樹,yoshiki_shoshi,https://note.com/yoshiki_shoshi,True,13,2025-10-22T20:01:39+09:00,2026-03-23T19:40:40+09:00,723,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
158,total,7784420,ヒヨ | 理系パパの音高受験日記,hiyo_music_log,https://note.com/hiyo_music_log,True,13,2026-02-16T08:46:50+09:00,2026-03-23T07:51:25+09:00,16,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
159,total,11307287,もふねこ博士,mofu_neko_hakase,https://note.com/mofu_neko_hakase,True,13,2025-12-29T20:48:49+09:00,2026-03-21T20:57:29+09:00,1439,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
160,total,13688639,マコト｜月12万で遊んで暮らす,rich_racoon5138,https://note.com/rich_racoon5138,True,13,2026-02-13T16:45:24+09:00,2026-03-19T09:43:48+09:00,71,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
161,total,11839964,アラ還AIプログラマ,shinchan194,https://note.com/shinchan194,True,13,2025-11-01T16:34:50+09:00,2026-03-19T07:16:16+09:00,3305,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
162,total,11854766,clear_minnow5536,clear_minnow5536,https://note.com/clear_minnow5536,True,13,2025-10-10T21:32:11+09:00,2026-03-13T13:44:18+09:00,978,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
163,total,11921628,Nore ｜婚活歴10年以上お見合い100回越え⇒スピ婚6年目｜フォロバ99｜連続投稿200日達成　,rich_beetle5231,https://note.com/rich_beetle5231,True,13,2025-12-01T08:58:57+09:00,2026-02-16T22:19:13+09:00,2937,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
164,total,5323176,珠comニャク,tamak0nnyaku_jp,https://note.com/tamak0nnyaku_jp,True,12,2025-12-15T18:52:22+09:00,2026-04-26T06:16:27+09:00,47,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
165,total,13950166,チュチュ・テイル🌙やさしい魔法が、そっと灯る物語,tutu_tail,https://note.com/tutu_tail,True,12,2026-03-29T08:18:54+09:00,2026-04-24T22:50:45+09:00,425,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
166,total,11920734,hana,hana_etc,https://note.com/hana_etc,True,12,2026-01-20T20:12:24+09:00,2026-04-04T10:14:51+09:00,435,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
167,total,12700847,Reframe Lab | 思考のリセット,reframelab,https://note.com/reframelab,True,12,2026-01-23T06:19:26+09:00,2026-03-18T06:19:48+09:00,486,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
168,total,5321185,太田 賢一／Design Mgr,kenichiota0711,https://note.com/kenichiota0711,True,12,2025-12-27T12:55:15+09:00,2026-03-07T22:07:30+09:00,2648,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
169,total,12148391,かなで,kanade3sisters,https://note.com/kanade3sisters,True,12,2025-11-30T23:10:57+09:00,2026-03-04T21:34:44+09:00,440,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
170,total,10909401,crks,crks,https://note.com/crks,True,12,2026-02-08T16:41:26+09:00,2026-02-22T20:56:37+09:00,409,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
171,total,10704037,管理栄養士アオイ｜村中一帆🥕ママが楽する食卓の知恵,dtfood_setoaoi,https://note.com/dtfood_setoaoi,True,12,2025-09-07T08:00:00+09:00,2026-01-03T09:17:28+09:00,2529,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
172,total,11807623,Anna,modern_lion2880,https://note.com/modern_lion2880,True,11,2026-01-24T13:15:52+09:00,2026-04-30T22:48:13+09:00,392,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
173,total,5857397,ガネード,unionlinkplus,https://note.com/unionlinkplus,True,11,2026-02-14T18:12:38+09:00,2026-04-20T22:10:58+09:00,479,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
174,total,12597035,０番街の無限,clear_viola3659,https://note.com/clear_viola3659,True,11,2026-01-14T08:05:32+09:00,2026-04-11T13:03:27+09:00,73,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
175,total,2475593,小暮裕之 医師 / 医療経営者 フィジカルAI × 医療・介護 在宅・ホスピスの社会実装,ariakekids,https://note.com/ariakekids,True,11,2026-01-25T22:44:05+09:00,2026-04-04T23:57:43+09:00,2105,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
176,total,10766906,古澤久志,hwww,https://note.com/hwww,True,11,2026-01-23T09:32:57+09:00,2026-03-15T15:18:00+09:00,2161,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
177,total,11465514,Makari｜AIイラストと副業,makari_5108010,https://note.com/makari_5108010,True,11,2026-01-09T18:41:00+09:00,2026-03-14T20:47:46+09:00,3755,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
178,total,8899640,五月美,jolly_sage745,https://note.com/jolly_sage745,True,11,2026-01-23T07:38:15+09:00,2026-03-12T13:01:36+09:00,1174,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
179,total,12358153,Tokyo Visual Moments,dreamy_quail9288,https://note.com/dreamy_quail9288,True,10,2026-01-23T03:49:38+09:00,2026-04-29T06:38:28+09:00,260,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
180,total,12558234,Tomo san_RLHwbs office,rlhwbs_office,https://note.com/rlhwbs_office,True,10,2025-12-19T07:54:44+09:00,2026-04-28T19:31:37+09:00,259,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
181,total,11281870,きおう ろん,xdh0002,https://note.com/xdh0002,True,10,2025-12-27T07:48:57+09:00,2026-04-25T11:36:33+09:00,420,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
182,total,12029917,ジェミ兄【非公認Gemini画像プロクリエイター】,holy_boar3105,https://note.com/holy_boar3105,True,10,2025-12-30T09:09:31+09:00,2026-04-23T07:11:12+09:00,395,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
183,total,11885433,Kei ｜ 中小企業DXの「内製化」請負人,kind_clam9731,https://note.com/kind_clam9731,True,10,2025-11-21T05:09:44+09:00,2026-04-18T13:27:52+09:00,1253,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
184,total,11121667,"あいさん💗Iカウンセリングルーム セラピスト／ 臨床心理士×公認心理師｜支援歴16年・2,000名超",joyful_zebra1701,https://note.com/joyful_zebra1701,True,10,2026-01-30T11:35:27+09:00,2026-04-15T23:56:41+09:00,4161,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
185,total,13585466,さと｜SynTo代表,synto,https://note.com/synto,True,10,2026-02-25T20:57:11+09:00,2026-04-07T20:11:23+09:00,138,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
186,total,11416616,影武者コピーライター宮本真愿,5starcopy,https://note.com/5starcopy,True,10,2025-10-17T12:09:21+09:00,2026-04-03T20:07:38+09:00,13553,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
